;product;brand;rev_rating;rev_loc;rev_dt
0;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;20 May 2022
1;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;20 May 2022
2;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;France;19 May 2022
3;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;18 May 2022
4;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Italy;18 May 2022
5;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;16 May 2022
6;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;16 May 2022
7;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Italy;15 May 2022
8;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;14 May 2022
9;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;12 May 2022
10;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;9 May 2022
11;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Italy;8 May 2022
12;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;5 May 2022
13;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;5 May 2022
14;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Italy;30 April 2022
15;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;30 April 2022
16;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;30 April 2022
17;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Italy;30 April 2022
18;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;30 April 2022
19;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Italy;29 April 2022
20;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;France;29 April 2022
21;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;Italy;27 April 2022
22;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;27 April 2022
23;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;26 April 2022
24;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;25 April 2022
25;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;25 April 2022
26;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;24 April 2022
27;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;24 April 2022
28;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;23 April 2022
29;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Germany;22 April 2022
30;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;22 April 2022
31;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;21 April 2022
32;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;18 April 2022
33;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;18 April 2022
34;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;France;15 April 2022
35;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Germany;13 April 2022
36;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Italy;11 April 2022
37;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;11 April 2022
38;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;France;11 April 2022
39;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;10 April 2022
40;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;8 April 2022
41;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;7 April 2022
42;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;6 April 2022
43;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;6 April 2022
44;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Italy;5 April 2022
45;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;5 April 2022
46;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;3 April 2022
47;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;Italy;3 April 2022
48;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;1 April 2022
49;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Germany;29 March 2022
50;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;France;28 March 2022
51;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Italy;28 March 2022
52;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;26 March 2022
53;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;26 March 2022
54;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Italy;26 March 2022
55;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;Italy;25 March 2022
56;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;24 March 2022
57;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;23 March 2022
58;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;23 March 2022
59;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;23 March 2022
60;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;22 March 2022
61;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;21 March 2022
62;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;21 March 2022
63;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;21 March 2022
64;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;20 March 2022
65;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;19 March 2022
66;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;19 March 2022
67;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;19 March 2022
68;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;17 March 2022
69;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;17 March 2022
70;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;17 March 2022
71;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Italy;17 March 2022
72;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;16 March 2022
73;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;15 March 2022
74;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;15 March 2022
75;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;14 March 2022
76;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Italy;13 March 2022
77;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;13 March 2022
78;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;13 March 2022
79;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;12 March 2022
80;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Germany;12 March 2022
81;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;12 March 2022
82;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;12 March 2022
83;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Italy;11 March 2022
84;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Italy;11 March 2022
85;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;11 March 2022
86;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Spain;10 March 2022
87;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Italy;10 March 2022
88;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;10 March 2022
89;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;9 March 2022
90;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;9 March 2022
91;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Germany;8 March 2022
92;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;7 March 2022
93;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;7 March 2022
94;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;5 March 2022
95;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;France;4 March 2022
96;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;Germany;3 March 2022
97;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;3 March 2022
98;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;the United States;2 March 2022
99;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Germany;1 March 2022
100;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Germany;1 March 2022
101;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;28 February 2022
102;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;28 February 2022
103;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;27 February 2022
104;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;27 February 2022
105;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;India;27 February 2022
106;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;26 February 2022
107;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;26 February 2022
108;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;26 February 2022
109;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;France;25 February 2022
110;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;Italy;23 February 2022
111;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Germany;23 February 2022
112;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;23 February 2022
113;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;22 February 2022
114;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Germany;22 February 2022
115;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Italy;21 February 2022
116;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;21 February 2022
117;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;Germany;21 February 2022
118;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;20 February 2022
119;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;Germany;20 February 2022
120;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;France;20 February 2022
121;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Italy;19 February 2022
122;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;18 February 2022
123;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;18 February 2022
124;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;16 February 2022
125;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;16 February 2022
126;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;Germany;16 February 2022
127;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Italy;15 February 2022
128;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;15 February 2022
129;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;France;14 February 2022
130;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;14 February 2022
131;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;14 February 2022
132;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Italy;14 February 2022
133;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;14 February 2022
134;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;13 February 2022
135;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;France;13 February 2022
136;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;Italy;12 February 2022
137;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;11 February 2022
138;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Italy;11 February 2022
139;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;Italy;11 February 2022
140;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;11 February 2022
141;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;10 February 2022
142;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Italy;10 February 2022
143;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Italy;8 February 2022
144;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;France;8 February 2022
145;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;7 February 2022
146;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;6 February 2022
147;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Spain;6 February 2022
148;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Italy;6 February 2022
149;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;4 February 2022
150;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;3 February 2022
151;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;3 February 2022
152;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;3 February 2022
153;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;France;3 February 2022
154;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;3 February 2022
155;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;2 February 2022
156;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Italy;2 February 2022
157;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;2 February 2022
158;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;2 February 2022
159;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;France;2 February 2022
160;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;1 February 2022
161;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Italy;1 February 2022
162;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Germany;31 January 2022
163;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Germany;31 January 2022
164;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;31 January 2022
165;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;France;29 January 2022
166;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;29 January 2022
167;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Germany;29 January 2022
168;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;29 January 2022
169;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;28 January 2022
170;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;28 January 2022
171;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;26 January 2022
172;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;25 January 2022
173;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;25 January 2022
174;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Italy;25 January 2022
175;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;25 January 2022
176;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Italy;25 January 2022
177;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;25 January 2022
178;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;25 January 2022
179;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;24 January 2022
180;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;24 January 2022
181;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;23 January 2022
182;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;22 January 2022
183;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Italy;22 January 2022
184;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;22 January 2022
185;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;22 January 2022
186;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Germany;21 January 2022
187;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;21 January 2022
188;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;21 January 2022
189;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;Italy;21 January 2022
190;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;20 January 2022
191;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;20 January 2022
192;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Italy;20 January 2022
193;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;20 January 2022
194;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Italy;19 January 2022
195;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;19 January 2022
196;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Italy;19 January 2022
197;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Italy;19 January 2022
198;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;19 January 2022
199;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Italy;19 January 2022
200;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Germany;18 January 2022
201;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;17 January 2022
202;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;17 January 2022
203;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;Spain;16 January 2022
204;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;Germany;16 January 2022
205;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;16 January 2022
206;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;16 January 2022
207;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Italy;15 January 2022
208;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;15 January 2022
209;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;Germany;15 January 2022
210;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Italy;14 January 2022
211;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Italy;14 January 2022
212;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;Italy;14 January 2022
213;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;France;14 January 2022
214;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;13 January 2022
215;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;France;11 January 2022
216;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Germany;11 January 2022
217;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;11 January 2022
218;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;11 January 2022
219;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;11 January 2022
220;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;11 January 2022
221;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;11 January 2022
222;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;France;11 January 2022
223;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;11 January 2022
224;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Italy;11 January 2022
225;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;France;10 January 2022
226;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;10 January 2022
227;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;10 January 2022
228;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Italy;10 January 2022
229;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;10 January 2022
230;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;9 January 2022
231;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;9 January 2022
232;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;9 January 2022
233;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;8 January 2022
234;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Germany;8 January 2022
235;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Italy;7 January 2022
236;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;7 January 2022
237;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;France;7 January 2022
238;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;7 January 2022
239;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;7 January 2022
240;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;7 January 2022
241;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Italy;7 January 2022
242;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Germany;7 January 2022
243;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Germany;7 January 2022
244;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;6 January 2022
245;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;6 January 2022
246;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;6 January 2022
247;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Germany;6 January 2022
248;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;5 January 2022
249;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;5 January 2022
250;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Italy;5 January 2022
251;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;5 January 2022
252;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Italy;5 January 2022
253;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;4 January 2022
254;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;Germany;4 January 2022
255;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;4 January 2022
256;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;4 January 2022
257;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;4 January 2022
258;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;4 January 2022
259;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;3 January 2022
260;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;3 January 2022
261;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;3 January 2022
262;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;2 January 2022
263;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;2 January 2022
264;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;2 January 2022
265;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;2 January 2022
266;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;Italy;2 January 2022
267;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;2 January 2022
268;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;Italy;2 January 2022
269;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;2 January 2022
270;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;1 January 2022
271;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;1 January 2022
272;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Germany;1 January 2022
273;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Italy;31 December 2021
274;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;Italy;30 December 2021
275;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;France;30 December 2021
276;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Germany;30 December 2021
277;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Germany;30 December 2021
278;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;30 December 2021
279;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;30 December 2021
280;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Italy;30 December 2021
281;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Germany;29 December 2021
282;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;29 December 2021
283;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;29 December 2021
284;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Germany;29 December 2021
285;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;29 December 2021
286;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;Germany;29 December 2021
287;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;29 December 2021
288;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;France;29 December 2021
289;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Italy;28 December 2021
290;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Italy;28 December 2021
291;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Italy;28 December 2021
292;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;28 December 2021
293;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;France;28 December 2021
294;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;28 December 2021
295;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;28 December 2021
296;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Germany;28 December 2021
297;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;France;28 December 2021
298;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;Italy;28 December 2021
299;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;France;27 December 2021
300;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;27 December 2021
301;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Italy;27 December 2021
302;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Italy;27 December 2021
303;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;27 December 2021
304;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;27 December 2021
305;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;27 December 2021
306;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;27 December 2021
307;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;27 December 2021
308;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;26 December 2021
309;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;26 December 2021
310;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;26 December 2021
311;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;26 December 2021
312;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Italy;26 December 2021
313;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;23 December 2021
314;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;23 December 2021
315;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;France;23 December 2021
316;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Italy;22 December 2021
317;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;22 December 2021
318;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;22 December 2021
319;All is Bright;Yankee Candle Tea Light Scented Candles;1.0;Italy;22 December 2021
320;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Italy;22 December 2021
321;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;21 December 2021
322;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;21 December 2021
323;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;21 December 2021
324;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Germany;21 December 2021
325;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;21 December 2021
326;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Italy;21 December 2021
327;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;21 December 2021
328;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;21 December 2021
329;All is Bright;Yankee Candle Tea Light Scented Candles;3.0;Italy;20 December 2021
330;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Italy;20 December 2021
331;All is Bright;Yankee Candle Tea Light Scented Candles;5.0;Germany;19 December 2021
332;All is Bright;Yankee Candle Tea Light Scented Candles;4.0;Germany;19 December 2021
333;All is Bright;Yankee Candle Tea Light Scented Candles;2.0;Italy;18 December 2021
